clock_in,employee_id,name,created_at,pay_rate,business_id,updated_at,clock_out,id
2018-06-28T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-06-28T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-28T21:00:00.000Z,2018-06-28T21:00:00.000Z,0dba9843-b338-4053-a748-666e09ae0f6a
2018-06-29T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-06-29T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-29T21:00:00.000Z,2018-06-29T21:00:00.000Z,1b1fc5bb-12b7-493f-abe7-666f51b21a17
2018-06-30T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-06-30T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-30T21:00:00.000Z,2018-06-30T21:00:00.000Z,4d86e1ce-317c-487b-9964-fee0d3d22ccd
2018-07-01T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-01T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-01T21:00:00.000Z,2018-07-01T21:00:00.000Z,efcb1416-bc29-4768-95d2-f1a821cc8199
2018-07-02T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-02T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-02T21:00:00.000Z,2018-07-02T21:00:00.000Z,e3e8314d-7ffa-4479-8a87-3a798b3f5ee3
2018-07-03T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-03T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-03T21:00:00.000Z,2018-07-03T21:00:00.000Z,a9a6e7f6-2463-4b75-bb03-3c796c0a4381
2018-06-02T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-02T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-03T04:00:00.000Z,2018-06-03T04:00:00.000Z,b07f04ee-9643-4134-b559-0bedf32bc77f
2018-06-03T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-03T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-04T04:00:00.000Z,2018-06-04T04:00:00.000Z,1c65babb-e374-4a03-a3ac-358c137726c3
2018-06-04T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-04T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-05T04:00:00.000Z,2018-06-05T04:00:00.000Z,b8a8e9f2-7e95-412e-8384-a2a1c53e853d
2018-06-05T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-05T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-06T04:00:00.000Z,2018-06-06T04:00:00.000Z,021d7eac-1162-4a65-8439-67c682a58822
2018-06-06T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-06T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-07T04:00:00.000Z,2018-06-07T04:00:00.000Z,e90967d4-567a-4fee-9977-7c87875de432
2018-06-07T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-07T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-08T04:00:00.000Z,2018-06-08T04:00:00.000Z,d56fdad8-d0e5-40d7-a3b1-27f9edc4eaac
2018-06-08T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-08T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-09T04:00:00.000Z,2018-06-09T04:00:00.000Z,722f61be-8dc7-40b2-8792-c9388db6cc8d
2018-06-09T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-09T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-10T04:00:00.000Z,2018-06-10T04:00:00.000Z,da5f264e-03a8-4c08-8eb6-51ecdac4d38b
2018-06-10T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-10T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-11T04:00:00.000Z,2018-06-11T04:00:00.000Z,be54cb68-86e4-451b-980e-808c52fb56cc
2018-06-11T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-11T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-12T04:00:00.000Z,2018-06-12T04:00:00.000Z,25902f1e-f0b1-41dd-8756-c18810f0d852
2018-06-12T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-12T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-13T04:00:00.000Z,2018-06-13T04:00:00.000Z,40d83bfa-ad16-4712-abb2-9c1fa42551a3
2018-06-13T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-13T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-14T04:00:00.000Z,2018-06-14T04:00:00.000Z,eaf36d4d-2e12-40e6-82ef-e396dd2a8982
2018-06-14T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-14T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-15T04:00:00.000Z,2018-06-15T04:00:00.000Z,8abaa6d1-c515-4784-99f4-0035acbf1ecd
2018-06-15T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-15T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-16T04:00:00.000Z,2018-06-16T04:00:00.000Z,17d9c34e-d600-402d-8f35-eb5d950f227f
2018-06-16T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-16T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-17T04:00:00.000Z,2018-06-17T04:00:00.000Z,b9cb852f-a1e6-4bd7-9476-41485539d580
2018-06-17T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-17T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-18T04:00:00.000Z,2018-06-18T04:00:00.000Z,68597db6-b78f-41f0-95ba-effb2aa8b73c
2018-06-18T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-18T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-19T04:00:00.000Z,2018-06-19T04:00:00.000Z,5cb7f83b-7fab-4057-8fd3-a9f802ad621f
2018-06-19T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-19T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-20T04:00:00.000Z,2018-06-20T04:00:00.000Z,bb0a051a-fee2-4210-b2c0-6a7f9d5a7e83
2018-06-20T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-20T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-21T04:00:00.000Z,2018-06-21T04:00:00.000Z,2cbab268-68da-42c5-8c99-af9c522fa31b
2018-06-21T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-21T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-22T04:00:00.000Z,2018-06-22T04:00:00.000Z,13f033e0-6b81-442d-86ce-07d313292cdc
2018-06-22T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-22T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-23T04:00:00.000Z,2018-06-23T04:00:00.000Z,aa6d15b5-3050-4aee-b2bb-f6f3e68e80aa
2018-06-23T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-23T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-24T04:00:00.000Z,2018-06-24T04:00:00.000Z,d44dd3cf-dd58-42b1-87bb-c466a29b3e5c
2018-06-24T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-24T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-25T04:00:00.000Z,2018-06-25T04:00:00.000Z,0c1abf6b-7dfc-488a-85b3-bff0eb6f7481
2018-06-25T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-25T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-26T04:00:00.000Z,2018-06-26T04:00:00.000Z,1fb91eba-0b07-4a84-b5c0-9ca8484d4410
2018-06-26T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-26T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-27T04:00:00.000Z,2018-06-27T04:00:00.000Z,be11b721-fbab-43b2-94c2-54dfe6be488d
2018-06-27T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-27T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-28T04:00:00.000Z,2018-06-28T04:00:00.000Z,5f3e6856-5be5-405c-bbf4-291401d31284
2018-06-28T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-28T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-29T04:00:00.000Z,2018-06-29T04:00:00.000Z,056e9d10-23c2-4c63-b30e-4e6ff955516a
2018-06-29T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-29T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-06-30T04:00:00.000Z,2018-06-30T04:00:00.000Z,149170c6-f4be-46c1-8365-5753cb3bc4f7
2018-06-30T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-06-30T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-01T04:00:00.000Z,2018-07-01T04:00:00.000Z,d4380cd2-7322-4358-b30b-4b215fb409ed
2018-07-01T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-01T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-02T04:00:00.000Z,2018-07-02T04:00:00.000Z,351c950e-111c-42ff-8a66-19a30c4138c1
2018-07-02T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-02T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-03T04:00:00.000Z,2018-07-03T04:00:00.000Z,9e776ac3-97f0-421b-824d-aa0eb3f4e244
2018-07-03T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-03T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-04T04:00:00.000Z,2018-07-04T04:00:00.000Z,1c166ded-c58e-40cc-a9f9-13169e6b3050
2018-07-04T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-04T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-05T04:00:00.000Z,2018-07-05T04:00:00.000Z,ac3d098b-9410-4b8a-b6ba-def4d0851297
2018-07-05T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-05T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-06T04:00:00.000Z,2018-07-06T04:00:00.000Z,6e7c3880-1202-4aa0-848a-c916c0be255e
2018-07-06T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-06T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-07T04:00:00.000Z,2018-07-07T04:00:00.000Z,0fbc9815-ab99-4718-9411-c9c6862626cf
2018-07-07T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-07T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-08T04:00:00.000Z,2018-07-08T04:00:00.000Z,d156857c-66e7-4730-9a83-39296b086eaf
2018-07-08T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-08T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-09T04:00:00.000Z,2018-07-09T04:00:00.000Z,cdbe326f-4cd5-425b-8d5d-7ad42aca849f
2018-07-09T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-09T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-10T04:00:00.000Z,2018-07-10T04:00:00.000Z,a6e68baf-5f5f-4964-80ea-eba63b737060
2018-07-10T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-10T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-11T04:00:00.000Z,2018-07-11T04:00:00.000Z,2d0206dc-7930-4211-92d1-d8f5cdb65d1f
2018-07-11T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-11T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-12T04:00:00.000Z,2018-07-12T04:00:00.000Z,6a649a68-d372-4934-9262-479a19145db9
2018-07-12T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-12T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-13T04:00:00.000Z,2018-07-13T04:00:00.000Z,66eb2440-c773-4723-9c6a-1455af241203
2018-07-13T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-13T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-14T04:00:00.000Z,2018-07-14T04:00:00.000Z,44df3de3-2778-4e67-9e8a-3da078687dc0
2018-07-14T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-14T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-15T04:00:00.000Z,2018-07-15T04:00:00.000Z,0e3c397c-06fc-4433-94f3-f7e5a5bfd2d7
2018-07-15T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-15T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-16T04:00:00.000Z,2018-07-16T04:00:00.000Z,05c6ac39-31b2-4d20-b1eb-b777a1ed1be1
2018-07-16T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-16T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-17T04:00:00.000Z,2018-07-17T04:00:00.000Z,96459600-9d40-4a03-9ccf-d3bac475e98a
2018-07-17T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-17T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-18T04:00:00.000Z,2018-07-18T04:00:00.000Z,af840790-b206-4e6a-807d-7cabb7c66cd1
2018-07-18T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-18T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-19T04:00:00.000Z,2018-07-19T04:00:00.000Z,9541cbba-0ba1-42e1-a52b-b8d5fae22c63
2018-07-19T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-19T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-20T04:00:00.000Z,2018-07-20T04:00:00.000Z,e0a8119f-9a23-411a-b20f-f4f0a2063f95
2018-07-20T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-20T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-21T04:00:00.000Z,2018-07-21T04:00:00.000Z,2dcf8854-294a-4a2b-9b0d-8d603515a365
2018-07-21T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-21T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-22T04:00:00.000Z,2018-07-22T04:00:00.000Z,6b5b966e-20e2-4675-9aaf-5faa5e62df51
2018-07-22T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-22T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-23T04:00:00.000Z,2018-07-23T04:00:00.000Z,d485724e-d64d-4a81-aa84-427b4eafec98
2018-07-23T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-23T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-24T04:00:00.000Z,2018-07-24T04:00:00.000Z,ca4f689f-838d-44bf-ba69-00a8afbd435e
2018-07-24T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-24T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-25T04:00:00.000Z,2018-07-25T04:00:00.000Z,5c7bf9b7-fefb-483d-bcb1-2922d0913a32
2018-07-25T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-25T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-26T04:00:00.000Z,2018-07-26T04:00:00.000Z,6d5e71b5-21a7-4556-b4df-71fa16009382
2018-07-26T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-26T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-27T04:00:00.000Z,2018-07-27T04:00:00.000Z,f42745f6-95ce-4f90-921e-d6fe62ca3b08
2018-07-27T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-27T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-28T04:00:00.000Z,2018-07-28T04:00:00.000Z,cba23c15-a254-4a5a-938d-63042b6393c0
2018-07-28T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-28T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-29T04:00:00.000Z,2018-07-29T04:00:00.000Z,b109fb34-229f-41c1-8522-c9ed9d8372aa
2018-07-29T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-29T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-30T04:00:00.000Z,2018-07-30T04:00:00.000Z,b1add3cf-66a0-470d-bb87-183c2d4a5815
2018-07-30T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-30T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-07-31T04:00:00.000Z,2018-07-31T04:00:00.000Z,a69cbb8b-2f4b-4bc2-bf4b-92041077bfb4
2018-07-31T21:00:00.000Z,da3a7214-631a-4591-b592-762574d5d7e4,Jamey Burr,2018-07-31T21:00:00.000Z,13,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-08-01T04:00:00.000Z,2018-08-01T04:00:00.000Z,21b2cad9-2528-4d42-b7bf-cd29d0544b32
2018-05-01T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-01T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-02T04:00:00.000Z,2018-05-02T04:00:00.000Z,6477d985-e422-4077-9f3b-350852c279a1
2018-05-02T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-02T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-03T04:00:00.000Z,2018-05-03T04:00:00.000Z,3075e420-07c2-4d60-ae5c-f902eb2c2fb0
2018-05-03T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-03T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-04T04:00:00.000Z,2018-05-04T04:00:00.000Z,716d84b1-35c7-4daf-8217-e3aa5d2c191e
2018-05-04T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-04T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-05T04:00:00.000Z,2018-05-05T04:00:00.000Z,ab186c77-993d-4dfa-831f-e6779ae50e87
2018-05-05T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-05T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-06T04:00:00.000Z,2018-05-06T04:00:00.000Z,cb22e2fa-9563-45e7-a7af-828671690b73
2018-05-06T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-06T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-07T04:00:00.000Z,2018-05-07T04:00:00.000Z,00bd5e0d-948e-4051-aed2-2ef9c348e7fc
2018-05-07T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-07T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-08T04:00:00.000Z,2018-05-08T04:00:00.000Z,d950f429-c7d8-4988-ad56-314e98fcb684
2018-05-08T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-08T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-09T04:00:00.000Z,2018-05-09T04:00:00.000Z,abbd4578-4af8-4789-80e0-51c9f36d9ca1
2018-05-09T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-09T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-10T04:00:00.000Z,2018-05-10T04:00:00.000Z,232ea5d5-691d-41b7-afbb-fd9ff8a09263
2018-05-10T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-10T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-11T04:00:00.000Z,2018-05-11T04:00:00.000Z,8a404e53-56eb-41e5-92e9-99c10b6a694c
2018-05-11T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-11T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-12T04:00:00.000Z,2018-05-12T04:00:00.000Z,ffdefb85-0c94-41f0-a7fd-d8106df593b7
2018-05-12T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-12T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-13T04:00:00.000Z,2018-05-13T04:00:00.000Z,109b3dcd-2cb2-4aab-b529-027bc7621f72
2018-05-13T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-13T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-14T04:00:00.000Z,2018-05-14T04:00:00.000Z,6c649297-cb93-43d2-af72-b42fa5496451
2018-05-14T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-14T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-15T04:00:00.000Z,2018-05-15T04:00:00.000Z,299c5286-527b-4f03-972d-b3d10d3cb039
2018-05-15T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-15T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-16T04:00:00.000Z,2018-05-16T04:00:00.000Z,dc038119-5639-450e-8fd4-220a6a70156b
2018-05-16T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-16T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-17T04:00:00.000Z,2018-05-17T04:00:00.000Z,aa02a8b4-1c0f-44f3-b7fe-90377776f2c4
2018-05-17T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-17T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-18T04:00:00.000Z,2018-05-18T04:00:00.000Z,012b8ef2-5f11-4d6e-be8b-c3d05624976b
2018-05-18T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-18T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-19T04:00:00.000Z,2018-05-19T04:00:00.000Z,8c14b99d-e56a-421a-82fe-235e85b100be
2018-05-19T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-19T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-20T04:00:00.000Z,2018-05-20T04:00:00.000Z,a813b46f-2ca4-40fe-af3c-a25786245e8c
2018-05-20T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-20T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-21T04:00:00.000Z,2018-05-21T04:00:00.000Z,bc809db2-1bd1-4f74-9e6a-2636ebb85a9c
2018-05-21T21:00:00.000Z,6e32c85b-5627-4244-95f6-1372e6a23f3f,Susan Smarts,2018-05-21T21:00:00.000Z,15,e0b6683d-5efc-4b7a-836d-f3a3fe16ebae,2018-05-22T04:00:00.000Z,2018-05-22T04:00:00.000Z,2b38af31-e8b0-4506-aeec-eaf2b90bb5f5
